usr_id,acct_ref,sub_ref,external_usr_id,usr_email,usr_nm,usr_role_cd,usr_title,usr_lang,created_dt,activated_dt,last_login_ts,usr_status_cd,deactivated_dt,signup_src,signup_channel,geo_region,timezone,is_primary_flg,email_verified_flg,last_seen_device,notes_txt
USR01417,AC116,,,alex105@company.com,M. Brown,member,,,2021-12-22,2021-12-29,2022-10-25 00:00:00,active ,,,,EU,,True,False,ios,power user
USR01418,AC100,,EXT3906,anna121@company.com,John Smith,viewer,Manager,,2021-05-06,2021-05-04,2021-06-11 00:00:00,invited,,api,referral,NA,UTC,True,,web,no activity last 30 days
USR01419,,,EXT7290,alex158@gmail.com,Anna Kowalska,,CTO,EN,2022-05-30,2022-06-03,2022-10-03 00:00:00,disabled,,import,organic,APAC,EST,,,,power user
USR01420,AC072,SUB01994,EXT2046,john252@example.com,,,,EN,2021-02-24,2021-03-04,2021-10-18 00:00:00,deleted,2022-01-04,api,organic,APAC,UTC,False,False,web,
USR01421,AC017,SUB00557,EXT3273,john98@example.com,John Smith,billing,CTO,EN,2024-04-05,,,disabled,,web,paid_ads,APAC,UTC+1,,,,billing contact
USR01422,AC138,,EXT9978,john191@company.com,John Smith,billing,,DE,2022-04-10,2022-04-08,2022-05-08 00:00:00,deleted,,,,,Europe/Warsaw,True,True,web,power user
USR01423,AC084,SUB01704,,MIKE@EXAMPLE.COM,,member,Manager,en-US,2022-08-09,,,invited,,,,EMEA,Europe/Warsaw,,False,ios,billing contact
USR01424,AC030,SUB02476,,kate251@company.com,,ADMIN,Engineer,,2022-10-22,2022-10-25,2023-04-08 00:00:00,invited,,web,referral,EU,EST,False,,,billing contact
USR01425,AC126,SUB02553,EXT1661,mike112@gmail.com,,viewer,,,2023-12-31,2024-01-01,2024-08-10 00:00:00,active,,api,organic,EU,UTC+1,,True,ios,
USR01426,AC164,,EXT7971,alex215@gmail.com,Anna Kowalska,viewer,Finance,DE,2023-06-08,2023-06-07,2024-03-15 00:00:00,deleted,,web,,EU,UTC,True,True,web,power user
USR01427,AC100,SUB02262,EXT5681,anna270@company.com,John Smith,member,Finance,PL,2023-10-22,2023-10-29,,active ,,api,organic,,Europe/Warsaw,,,ios,
USR01428,AC151,SUB01576,,mike170@gmail.com,John Smith,billing,,DE,2023-04-11,2023-04-16,,disabled,,api,,NA,EST,False,,android,no activity last 30 days
USR01429,AC091,SUB00762,EXT5758,anna27@company.com,John Smith,,Manager,PL,2022-11-08,,,invited,,sales,,,UTC+1,,False,,
USR01430,AC159,SUB00031,,alex265@example.com,M. Brown,viewer,CTO,DE,2021-11-28,2021-12-05,2022-09-30 00:00:00,active,2022-12-12,web,referral,EMEA,Europe/Warsaw,,,web,no activity last 30 days
USR01431,AC173,SUB00970,EXT6245,alex279@gmail.com,M. Brown,admin,,en-US,2022-08-03,,,active ,,import,,NA,Europe/Warsaw,True,,android,
USR01432,AC077,SUB01103,,alex126@company.com,Anna Kowalska,viewer,Manager,EN,2021-05-25,2021-06-02,2021-06-13 00:00:00,active,,,,,EST,True,False,ios,billing contact
USR01433,AC152,SUB02238,,kate34@gmail.com,,admin,Manager,EN,2022-01-03,2022-01-09,2022-04-15 00:00:00,invited,,sales,paid_ads,EMEA,,False,False,android,power user
USR01434,AC035,SUB00138,,anna102@gmail.com,John Smith,member,Manager,,2023-12-20,2023-12-22,2024-07-29 00:00:00,active ,,web,paid_ads,EMEA,UTC,,True,,
USR01435,AC062,SUB02328,EXT8473,sara183@company.com,M. Brown,viewer,Finance,,2023-04-27,2023-05-06,2023-12-24 00:00:00,active,,sales,referral,,UTC,,False,android,no activity last 30 days
USR01436,AC047,SUB01510,EXT4347,john191@example.com,Anna Kowalska,member,CTO,,2023-01-04,2023-01-02,,active ,,sales,paid_ads,NA,UTC+1,,True,ios,
USR01437,AC037,,,anna217@company.com,John Smith,billing,Manager,PL,2021-05-24,2021-05-29,2021-06-12 00:00:00,active,,api,organic,EU,Europe/Warsaw,,False,,no activity last 30 days
USR01438,AC108,SUB00328,EXT8431,kate90@example.com,,viewer,CTO,DE,2021-08-08,2021-08-16,2022-05-30 00:00:00,active ,2022-07-02,api,,NA,Europe/Warsaw,True,,web,no activity last 30 days
USR01439,AC148,,EXT3961,john272@example.com,,ADMIN,CTO,,2022-04-14,2022-04-20,2022-08-03 00:00:00,active ,,api,referral,EMEA,EST,,,android,billing contact
USR01440,AC048,SUB01145,EXT6137,kate202@gmail.com,M. Brown,viewer,Manager,PL,2024-04-07,,,disabled,,sales,paid_ads,,UTC,True,False,web,
USR01441,AC138,SUB00321,EXT9088,alex36@company.com,,ADMIN,Manager,DE,2021-12-14,2021-12-13,2022-09-08 00:00:00,active ,,api,organic,EMEA,Europe/Warsaw,False,False,web,billing contact
USR01442,AC166,SUB02499,,alex159@gmail.com,John Smith,billing,Manager,EN,2022-04-13,2022-04-12,2022-10-04 00:00:00,deleted,2022-10-21,sales,referral,APAC,UTC,,True,web,
USR01443,AC045,,EXT2438,sara138@gmail.com,M. Brown,billing,Finance,en-US,2021-07-20,2021-07-24,,deleted,,api,referral,NA,,,,ios,no activity last 30 days
USR01444,AC126,SUB00320,EXT7928,john201@company.com,,ADMIN,CTO,PL,2024-02-25,2024-03-06,2024-11-18 00:00:00,disabled,,import,organic,EU,Europe/Warsaw,False,,,power user
USR01445,AC048,SUB02209,EXT7673,kate175@example.com,,viewer,Finance,EN,2023-05-13,2023-05-17,2024-03-01 00:00:00,deleted,,web,organic,NA,UTC+1,,False,,no activity last 30 days
USR01446,AC116,SUB01280,EXT7114,mike207@example.com,John Smith,ADMIN,Engineer,EN,2022-01-19,,,invited,,import,,EU,,,False,,billing contact
USR01447,AC092,SUB01408,EXT9104,anna134@example.com,Anna Kowalska,billing,,en-US,2022-09-15,2022-09-23,2022-11-05 00:00:00,invited,,api,organic,APAC,Europe/Warsaw,True,True,web,power user
USR01448,AC125,SUB00045,EXT2482,sara258@example.com,,member,Manager,EN,2021-10-02,2021-10-09,2021-10-14 00:00:00,active ,,api,referral,NA,EST,True,False,ios,no activity last 30 days
USR01449,AC099,SUB02100,EXT4376,anna181@company.com,,billing,Finance,DE,2022-01-30,,,active ,,api,paid_ads,,,False,True,web,
USR01450,AC130,SUB02351,EXT6055,john90@example.com,,viewer,,DE,2021-01-18,2021-01-14,2021-04-05 00:00:00,invited,,api,paid_ads,NA,Europe/Warsaw,False,True,web,billing contact
USR01451,AC105,SUB01725,,anna299@gmail.com,M. Brown,ADMIN,,DE,2023-11-21,2023-11-20,,invited,,web,referral,NA,UTC,,True,web,no activity last 30 days
USR01452,AC107,SUB01207,EXT7306,anna201@gmail.com,,viewer,Manager,en-US,2023-10-27,2023-11-05,2023-11-20 00:00:00,active ,,web,paid_ads,NA,EST,False,,android,
USR01453,AC114,SUB00145,EXT1505,alex252@company.com,M. Brown,member,Finance,en-US,2021-01-21,2021-01-31,2021-04-29 00:00:00,active,,sales,paid_ads,EU,Europe/Warsaw,True,,,
USR01454,AC022,SUB02448,,kate233@example.com,,admin,Manager,EN,2023-04-30,2023-04-28,2023-10-20 00:00:00,invited,,import,referral,NA,Europe/Warsaw,,False,web,billing contact
USR01455,AC057,SUB02309,,mike255@example.com,,viewer,,EN,2022-12-30,2023-01-01,2023-03-28 00:00:00,invited,2023-04-07,import,organic,APAC,Europe/Warsaw,False,False,android,no activity last 30 days
USR01456,AC071,SUB02578,EXT5405,alex289@gmail.com,John Smith,member,,PL,2023-11-07,2023-11-07,2024-05-23 00:00:00,active ,,api,referral,NA,Europe/Warsaw,,False,,
USR01457,AC074,SUB00693,EXT1269,sara18@company.com,,admin,,PL,2023-04-19,2023-04-16,2023-08-15 00:00:00,active ,2023-10-23,api,,APAC,,True,True,ios,billing contact
USR01458,AC118,SUB01196,,mike213@example.com,,admin,,PL,2023-01-17,2023-01-18,2023-01-25 00:00:00,invited,2023-04-10,import,organic,,EST,,True,,no activity last 30 days
USR01459,AC127,SUB02558,,alex6@gmail.com,,ADMIN,Manager,DE,2021-01-02,2020-12-28,2021-04-21 00:00:00,deleted,2021-05-19,import,paid_ads,APAC,UTC+1,True,True,,no activity last 30 days
USR01460,AC029,,EXT2648,sara2@example.com,M. Brown,billing,,PL,2022-08-28,2022-08-30,2023-03-10 00:00:00,deleted,,api,paid_ads,,EST,False,False,web,
USR01461,AC069,SUB00520,EXT6598,mike218@gmail.com,,,,DE,2022-06-18,2022-06-27,2022-10-29 00:00:00,invited,,web,referral,,,False,,web,power user
USR01462,AC094,SUB01139,EXT7874,alex140@example.com,,ADMIN,CTO,EN,2021-11-26,2021-11-24,,active ,,api,organic,EU,UTC,True,False,,power user
USR01463,AC011,SUB02523,EXT1572,john266@gmail.com,,viewer,Finance,DE,2022-10-09,2022-10-18,2022-10-24 00:00:00,deleted,,sales,referral,APAC,Europe/Warsaw,True,False,ios,billing contact
USR01464,AC113,SUB01053,EXT7192,john269@gmail.com,Anna Kowalska,member,CTO,en-US,2021-03-08,2021-03-11,,active,,api,referral,NA,,,False,ios,
USR01465,AC109,,,alex154@gmail.com,John Smith,ADMIN,Finance,en-US,2021-05-19,,,active ,,api,organic,NA,Europe/Warsaw,,False,web,no activity last 30 days
USR01466,AC168,,EXT7344,sara269@example.com,,viewer,CTO,en-US,2021-10-13,2021-10-22,2022-06-18 00:00:00,disabled,,web,paid_ads,,,False,,ios,billing contact
USR01467,AC077,,,john292@gmail.com,Anna Kowalska,,,DE,2023-08-03,2023-08-04,,active,,sales,,APAC,UTC+1,,True,web,
USR01468,AC009,SUB00620,EXT2727,anna241@example.com,,billing,CTO,PL,2021-09-08,2021-09-12,2022-06-21 00:00:00,deleted,,import,,APAC,EST,True,,ios,billing contact
USR01469,AC090,SUB01515,EXT5420,SARA@COMPANY.COM,,ADMIN,Engineer,en-US,2024-02-06,2024-02-02,2024-03-03 00:00:00,active,2024-05-10,sales,,EMEA,EST,False,False,,power user
USR01470,AC023,SUB01071,,mike145@company.com,,billing,Manager,PL,2021-12-14,2021-12-24,2022-03-23 00:00:00,disabled,,web,referral,EU,UTC+1,False,False,ios,
USR01471,AC031,SUB00968,EXT1795,mike267@example.com,M. Brown,admin,CTO,EN,2023-06-28,2023-07-02,2024-03-23 00:00:00,disabled,,import,,NA,UTC+1,,False,web,
USR01472,AC061,SUB02161,EXT9717,JOHN@GMAIL.COM,,ADMIN,Engineer,,2023-07-31,2023-08-08,2023-08-26 00:00:00,invited,,web,paid_ads,EU,EST,False,,web,no activity last 30 days
USR01473,AC151,SUB01405,EXT6637,kate124@company.com,Anna Kowalska,ADMIN,,en-US,2023-09-21,2023-09-29,,invited,,api,referral,NA,Europe/Warsaw,False,False,web,
USR01474,AC157,SUB00595,,anna104@company.com,Anna Kowalska,viewer,,en-US,2021-06-07,2021-06-12,2022-03-10 00:00:00,deleted,2022-05-31,web,,EMEA,,,,,no activity last 30 days
USR01475,AC043,SUB00632,EXT3946,sara111@company.com,,admin,Engineer,,2023-11-14,2023-11-21,2024-07-14 00:00:00,disabled,2024-08-16,api,,,EST,,True,,billing contact
USR01476,AC053,SUB01692,,alex90@company.com,Anna Kowalska,member,,EN,2021-07-16,2021-07-17,2021-10-04 00:00:00,deleted,,sales,referral,NA,,False,,web,billing contact
USR01477,AC016,SUB00975,EXT4916,mike2@gmail.com,John Smith,member,Finance,DE,2023-01-09,2023-01-15,2023-10-18 00:00:00,invited,,web,paid_ads,NA,,True,False,,no activity last 30 days
USR01478,AC137,SUB00686,EXT2642,alex258@company.com,,,Manager,en-US,2022-10-31,2022-10-26,2023-06-11 00:00:00,active,,sales,paid_ads,EU,UTC,,False,ios,billing contact
USR01479,AC138,,EXT9582,sara276@example.com,Anna Kowalska,member,CTO,,2023-04-16,2023-04-21,2023-08-06 00:00:00,invited,,api,,NA,,,,android,
USR01480,AC075,SUB01414,EXT5808,anna53@example.com,,member,,DE,2023-08-15,2023-08-16,2023-09-24 00:00:00,invited,,,organic,NA,UTC+1,,False,android,billing contact
USR01481,AC069,,,john123@gmail.com,M. Brown,,,en-US,2021-04-11,2021-04-15,2021-12-26 00:00:00,active,,sales,organic,EMEA,UTC,False,False,ios,
USR01482,AC132,SUB00476,,MIKE@EXAMPLE.COM,M. Brown,billing,,DE,2023-06-03,2023-06-02,2023-12-04 00:00:00,invited,,sales,referral,EMEA,UTC,,True,android,billing contact
USR01483,AC174,,EXT7792,sara31@gmail.com,Anna Kowalska,billing,CTO,PL,2023-05-25,,,deleted,,,organic,EMEA,EST,False,,android,no activity last 30 days
USR01484,AC035,SUB01951,,MIKE@COMPANY.COM,,,Manager,,2023-11-13,2023-11-11,2024-05-23 00:00:00,active ,2024-06-10,api,referral,APAC,UTC+1,True,True,,
USR01485,AC106,SUB02182,EXT6677,anna131@gmail.com,John Smith,billing,CTO,EN,2021-04-25,2021-04-28,,active,,import,paid_ads,,,False,True,ios,no activity last 30 days
USR01486,AC071,,EXT4643,mike63@gmail.com,,admin,Finance,DE,2021-02-22,2021-02-17,2021-09-27 00:00:00,active ,,api,referral,EU,UTC,True,,ios,
USR01487,AC033,SUB01598,,kate93@gmail.com,John Smith,ADMIN,,PL,2024-03-31,2024-03-26,2024-06-26 00:00:00,invited,,web,,APAC,,True,True,ios,
USR01488,AC034,SUB00595,,anna33@gmail.com,Anna Kowalska,ADMIN,Finance,en-US,2023-05-31,2023-05-27,2023-06-25 00:00:00,active,,sales,paid_ads,EU,UTC,,True,,
USR01489,AC083,SUB01781,EXT8894,john182@gmail.com,M. Brown,member,,,2023-03-25,2023-03-27,2023-12-10 00:00:00,active ,2024-01-17,api,paid_ads,,Europe/Warsaw,,,web,no activity last 30 days
USR01490,AC174,,,sara24@gmail.com,,viewer,CTO,PL,2022-04-06,2022-04-14,2022-06-02 00:00:00,active,,api,,EMEA,Europe/Warsaw,,True,android,power user
USR01491,AC037,SUB01839,EXT2716,anna27@company.com,,viewer,Finance,PL,2024-02-15,,,deleted,,,paid_ads,,UTC,,True,,power user
USR01492,AC069,SUB01294,EXT9648,kate259@company.com,M. Brown,ADMIN,Manager,PL,2023-09-20,2023-09-15,,deleted,,sales,,EU,Europe/Warsaw,,False,,
USR01493,AC097,SUB00169,,SARA@COMPANY.COM,John Smith,ADMIN,CTO,en-US,2021-01-11,2021-01-13,2021-02-11 00:00:00,deleted,,,paid_ads,,UTC+1,False,True,android,power user
USR01494,AC163,,EXT6383,anna226@company.com,M. Brown,member,,DE,2022-09-19,2022-09-21,2022-11-19 00:00:00,deleted,,,referral,,UTC,True,,web,
USR01495,AC024,SUB01450,,kate250@gmail.com,,viewer,Engineer,,2022-02-07,2022-02-04,2022-04-21 00:00:00,active ,,sales,paid_ads,EMEA,UTC+1,,False,ios,billing contact
USR01496,AC072,SUB01769,,kate178@company.com,Anna Kowalska,member,,,2023-01-21,,,deleted,,sales,referral,EMEA,UTC,True,False,,
USR01497,AC095,SUB01117,EXT1605,kate21@company.com,,billing,Manager,,2023-07-22,2023-07-25,2023-11-05 00:00:00,active,,,referral,EU,EST,False,,,
USR01498,AC125,SUB01094,,kate206@company.com,,,,EN,2022-04-23,2022-04-21,2022-05-07 00:00:00,active,,,organic,EU,UTC,,,,
USR01499,AC001,SUB01046,EXT9238,kate260@example.com,,,Manager,EN,2023-05-30,2023-06-02,2023-06-18 00:00:00,deleted,,,organic,APAC,Europe/Warsaw,,False,ios,no activity last 30 days
USR01500,AC024,SUB01603,EXT8203,mike215@gmail.com,,admin,Engineer,DE,2023-04-21,2023-04-18,,disabled,,import,paid_ads,,UTC,,True,web,no activity last 30 days
USR01501,AC118,SUB00991,,kate14@gmail.com,,viewer,CTO,PL,2023-10-02,2023-10-08,2023-12-31 00:00:00,active ,,api,referral,NA,EST,,True,web,
USR01502,AC179,SUB02412,EXT1357,alex64@company.com,,ADMIN,Finance,PL,2022-03-16,2022-03-24,2022-12-20 00:00:00,active ,,web,referral,EU,UTC,True,True,android,power user
USR01503,AC017,SUB02130,EXT6117,john21@example.com,,ADMIN,Manager,en-US,2023-06-30,2023-06-26,,active ,,import,paid_ads,NA,,,,android,
USR01504,AC102,SUB00737,EXT7141,alex246@gmail.com,Anna Kowalska,billing,Manager,PL,2021-11-12,2021-11-13,2022-03-25 00:00:00,disabled,2022-05-27,import,referral,,EST,,,ios,
USR01505,AC110,SUB00044,EXT6809,alex29@gmail.com,,,Manager,DE,2021-05-18,2021-05-23,,active,,,referral,NA,EST,True,,web,
USR01506,AC127,SUB00279,,john51@example.com,,,Manager,DE,2022-08-16,2022-08-11,2022-10-30 00:00:00,deleted,,api,paid_ads,APAC,UTC,False,True,ios,
USR01507,AC073,,EXT6337,SARA@EXAMPLE.COM,M. Brown,member,,DE,2024-03-24,2024-04-02,,invited,,,organic,EU,UTC+1,,,web,
USR01508,AC148,,,sara127@example.com,John Smith,billing,,en-US,2023-04-14,2023-04-13,2023-07-07 00:00:00,active ,,web,referral,,Europe/Warsaw,False,False,,no activity last 30 days
USR01509,AC125,,,anna11@gmail.com,,,CTO,PL,2022-11-19,2022-11-23,2023-07-20 00:00:00,disabled,2023-09-24,web,paid_ads,APAC,UTC,True,False,web,billing contact
USR01510,AC175,SUB00899,EXT8077,kate223@example.com,,viewer,Finance,EN,2023-08-24,2023-08-23,,disabled,,sales,paid_ads,EU,UTC+1,,,web,
USR01511,AC012,SUB01032,EXT8640,kate7@company.com,M. Brown,ADMIN,CTO,en-US,2024-03-03,2024-03-08,2024-06-01 00:00:00,active ,2024-08-05,web,referral,APAC,UTC+1,True,True,ios,
USR01512,AC118,,,anna226@company.com,John Smith,,Finance,PL,2023-06-28,2023-07-05,2023-12-22 00:00:00,deleted,,web,referral,NA,,False,True,,billing contact
USR01513,,,EXT9948,mike89@gmail.com,M. Brown,ADMIN,Manager,,2023-10-07,2023-10-10,2023-12-13 00:00:00,invited,,import,paid_ads,EU,EST,True,True,,no activity last 30 days
USR01514,AC041,,EXT6951,alex300@company.com,Anna Kowalska,billing,,PL,2022-11-17,2022-11-14,2023-07-19 00:00:00,active ,,api,paid_ads,EMEA,UTC+1,False,True,android,
USR01515,AC001,SUB00889,,anna46@example.com,,viewer,,DE,2022-11-16,2022-11-11,2023-07-21 00:00:00,active,,api,paid_ads,APAC,Europe/Warsaw,True,True,ios,no activity last 30 days
USR01516,AC110,SUB00499,,kate55@gmail.com,M. Brown,ADMIN,,EN,2022-06-20,2022-06-29,,invited,,,,EMEA,,,,android,power user
USR01517,AC177,SUB00492,EXT2956,kate206@gmail.com,,admin,Manager,,2024-02-12,2024-02-15,2024-07-18 00:00:00,invited,,web,organic,,UTC,False,,web,
USR01518,AC167,,,john13@company.com,M. Brown,admin,,EN,2023-11-07,,,active,,api,,NA,Europe/Warsaw,,,,billing contact
USR01519,AC071,SUB01540,EXT7848,KATE@COMPANY.COM,Anna Kowalska,,CTO,en-US,2021-03-19,2021-03-17,2021-04-21 00:00:00,disabled,,import,,APAC,Europe/Warsaw,True,,web,no activity last 30 days
USR01520,AC093,SUB02319,EXT5316,mike165@gmail.com,,admin,Engineer,DE,2022-12-12,2022-12-13,2023-03-04 00:00:00,active,,,paid_ads,EMEA,UTC+1,True,True,android,
USR01521,AC096,SUB00757,EXT9393,sara109@company.com,John Smith,viewer,,,2023-01-27,2023-02-02,2023-04-04 00:00:00,disabled,,web,referral,NA,,,,,
USR01522,AC167,SUB00755,EXT6291,sara67@example.com,Anna Kowalska,member,CTO,DE,2021-07-25,2021-07-31,,invited,,api,,APAC,Europe/Warsaw,True,True,,power user
USR01523,AC102,SUB01913,EXT9257,mike166@gmail.com,,member,,en-US,2022-03-22,2022-03-28,2022-09-29 00:00:00,disabled,,web,paid_ads,EU,Europe/Warsaw,,False,ios,
USR01524,AC180,SUB00311,EXT4213,sara213@company.com,Anna Kowalska,billing,Manager,en-US,2023-11-21,2023-11-19,2023-11-26 00:00:00,invited,,sales,,,UTC+1,True,True,,
USR01525,AC110,SUB01133,EXT1536,sara69@gmail.com,,admin,CTO,DE,2022-04-18,2022-04-16,2022-10-09 00:00:00,deleted,2022-12-30,web,organic,APAC,UTC+1,,False,android,power user
USR01526,AC025,SUB01325,,kate145@example.com,Anna Kowalska,ADMIN,CTO,EN,2021-10-01,2021-10-05,2022-01-27 00:00:00,invited,,sales,paid_ads,EMEA,,False,,,
USR01527,,SUB00304,EXT3224,sara50@company.com,John Smith,,CTO,PL,2024-03-19,2024-03-27,2024-12-01 00:00:00,active,2025-01-03,,paid_ads,,Europe/Warsaw,True,,,billing contact
USR01528,AC034,SUB00256,EXT4632,sara145@gmail.com,Anna Kowalska,member,Finance,en-US,2021-12-22,2021-12-19,2022-08-04 00:00:00,active ,,sales,paid_ads,NA,Europe/Warsaw,True,False,,
USR01529,AC133,SUB01363,,mike267@example.com,,viewer,Engineer,EN,2023-07-13,2023-07-22,2024-01-23 00:00:00,active,,api,referral,APAC,UTC,True,,,no activity last 30 days
USR01530,AC003,SUB01058,,alex147@company.com,,viewer,,,2023-12-24,2023-12-31,2024-09-29 00:00:00,active ,,sales,referral,,,False,False,,power user
USR01531,,SUB01085,EXT1894,anna163@example.com,M. Brown,billing,CTO,DE,2023-02-25,2023-02-27,2023-05-28 00:00:00,deleted,,,referral,APAC,EST,,False,web,billing contact
USR01532,AC031,,EXT6334,john149@example.com,M. Brown,ADMIN,Engineer,EN,2024-03-12,2024-03-20,2024-10-18 00:00:00,active,,,referral,APAC,UTC+1,True,,android,power user
USR01533,AC109,,EXT9276,anna299@company.com,,viewer,Finance,,2021-06-28,2021-07-07,2022-03-13 00:00:00,active ,,import,,,UTC,,False,ios,no activity last 30 days
USR01534,AC123,SUB00822,,kate50@gmail.com,M. Brown,member,,DE,2021-02-11,,,deleted,,,organic,APAC,UTC+1,False,True,android,
USR01535,AC099,SUB00731,EXT8295,john8@gmail.com,,admin,CTO,PL,2022-10-25,2022-10-23,2023-08-17 00:00:00,disabled,,,,NA,Europe/Warsaw,True,,ios,
USR01536,AC027,SUB00445,EXT6657,alex64@example.com,,billing,Engineer,PL,2022-08-24,2022-08-31,2022-11-04 00:00:00,active,,sales,paid_ads,EU,UTC+1,True,False,ios,
USR01537,AC095,,EXT3131,mike172@gmail.com,,billing,Finance,EN,2023-08-07,2023-08-16,2024-04-26 00:00:00,invited,,web,organic,EU,,False,,web,
USR01538,AC036,SUB00895,,kate212@gmail.com,John Smith,,,,2021-01-03,2021-01-13,,active,,import,referral,APAC,EST,,False,,
USR01539,AC035,SUB00436,EXT9199,anna126@company.com,John Smith,member,Engineer,PL,2023-08-30,2023-08-27,2023-11-22 00:00:00,invited,,import,referral,NA,Europe/Warsaw,False,,,
USR01540,AC174,SUB01061,EXT3881,kate115@example.com,,viewer,Manager,DE,2023-09-30,2023-09-25,2024-07-07 00:00:00,disabled,,import,organic,NA,EST,True,False,ios,
USR01541,AC136,,,alex226@company.com,M. Brown,billing,,PL,2022-04-30,,,disabled,,sales,organic,,Europe/Warsaw,True,,android,
USR01542,AC157,,EXT2935,sara28@example.com,M. Brown,,CTO,DE,2023-04-02,2023-03-28,,disabled,,web,,,EST,,,web,
USR01543,AC113,SUB01027,EXT4201,anna244@gmail.com,Anna Kowalska,ADMIN,Manager,PL,2023-10-24,,,invited,,import,paid_ads,,Europe/Warsaw,,,,
USR01544,AC055,SUB00077,EXT8769,alex94@gmail.com,,ADMIN,Manager,,2023-08-02,2023-07-29,2023-12-28 00:00:00,active ,,web,referral,EU,,True,False,web,power user
USR01545,AC039,SUB00610,EXT4195,anna135@company.com,,admin,Engineer,EN,2021-09-18,2021-09-19,2021-11-11 00:00:00,invited,,import,referral,EMEA,Europe/Warsaw,False,False,web,no activity last 30 days
USR01546,AC158,SUB00004,EXT2392,alex187@company.com,M. Brown,ADMIN,,en-US,2021-05-19,2021-05-19,2021-11-26 00:00:00,invited,,sales,referral,EU,UTC+1,,,android,billing contact
USR01547,AC056,SUB01600,EXT9961,kate91@example.com,,member,Engineer,PL,2023-10-02,2023-10-10,,invited,,,,,,False,True,android,no activity last 30 days
USR01548,AC026,SUB01351,EXT9172,kate142@company.com,M. Brown,viewer,CTO,DE,2022-12-20,2022-12-28,2023-03-18 00:00:00,invited,,,paid_ads,EMEA,UTC,True,,android,power user
USR01549,AC032,SUB02354,EXT6544,mike7@example.com,M. Brown,ADMIN,CTO,EN,2023-12-14,2023-12-24,2024-05-30 00:00:00,active,,,,APAC,,False,False,android,
USR01550,AC099,,EXT9979,anna193@company.com,Anna Kowalska,billing,,PL,2023-06-11,,,deleted,,api,paid_ads,NA,UTC+1,False,False,,
USR01551,AC110,SUB02010,EXT3423,sara221@gmail.com,Anna Kowalska,ADMIN,CTO,,2024-03-21,2024-03-23,,active,,api,organic,NA,UTC+1,False,False,ios,billing contact
USR01552,AC036,SUB01655,EXT1142,anna2@example.com,M. Brown,billing,Engineer,DE,2023-10-19,2023-10-24,,active,,,,,EST,True,,web,
USR01553,AC166,SUB00288,EXT6195,alex286@gmail.com,John Smith,billing,Finance,DE,2022-12-29,2023-01-08,2023-08-05 00:00:00,invited,,import,,EU,UTC+1,,False,android,billing contact
USR01554,AC142,SUB00014,EXT9769,anna135@example.com,M. Brown,,,DE,2023-07-12,2023-07-18,2024-01-19 00:00:00,active,,import,paid_ads,,Europe/Warsaw,True,False,,
USR01555,AC156,SUB01975,,anna190@gmail.com,,admin,,EN,2023-09-05,2023-09-08,2023-11-27 00:00:00,active ,,,,EU,Europe/Warsaw,False,,ios,no activity last 30 days
USR01556,AC177,,EXT6745,alex225@example.com,Anna Kowalska,billing,Finance,,2022-01-19,2022-01-15,2022-01-29 00:00:00,disabled,2022-03-12,api,organic,EU,,True,,ios,
USR01557,,SUB01471,EXT5046,anna29@example.com,,viewer,Engineer,en-US,2022-09-13,2022-09-17,2023-05-15 00:00:00,disabled,,sales,referral,,EST,False,,web,billing contact
USR01558,AC078,SUB01241,EXT9008,john167@gmail.com,,ADMIN,,,2023-03-22,2023-03-22,2023-05-22 00:00:00,invited,,import,paid_ads,APAC,EST,True,True,,
USR01559,AC156,SUB02590,EXT9168,alex167@company.com,M. Brown,admin,CTO,PL,2022-03-26,2022-03-28,2022-10-11 00:00:00,disabled,,api,organic,APAC,UTC+1,,False,ios,billing contact
USR01560,AC101,SUB00372,EXT3420,kate82@example.com,M. Brown,viewer,Manager,en-US,2021-02-25,2021-02-20,2021-06-18 00:00:00,active,,api,referral,EMEA,Europe/Warsaw,False,False,web,power user
USR01561,AC014,SUB01393,EXT8542,kate260@company.com,,viewer,CTO,DE,2023-07-29,2023-07-30,2024-03-12 00:00:00,disabled,,api,paid_ads,,UTC,False,True,,
USR01562,AC062,,EXT7077,ALEX@EXAMPLE.COM,,,,EN,2023-09-05,,,disabled,,web,paid_ads,EMEA,EST,,False,,no activity last 30 days
USR01563,AC029,SUB01188,EXT4000,sara267@example.com,M. Brown,member,Manager,,2021-05-13,2021-05-11,2022-02-15 00:00:00,active ,,sales,organic,EU,,True,False,web,no activity last 30 days
USR01564,AC164,SUB00724,EXT7981,anna290@example.com,John Smith,ADMIN,Finance,,2023-08-27,,,invited,,web,,,Europe/Warsaw,,,ios,
USR01565,AC136,SUB01574,EXT1752,sara244@company.com,,viewer,Finance,,2023-11-23,2023-12-01,2024-03-11 00:00:00,disabled,,import,paid_ads,EU,Europe/Warsaw,True,True,android,
USR01566,AC004,SUB01225,EXT9735,anna258@company.com,,admin,CTO,,2023-09-13,2023-09-12,2023-09-18 00:00:00,disabled,,api,,NA,UTC+1,False,False,android,
USR01567,AC082,SUB00438,EXT2403,john240@example.com,M. Brown,ADMIN,Engineer,EN,2023-08-26,2023-08-22,2023-11-08 00:00:00,deleted,,import,organic,,UTC,False,,web,power user
